# firn-dom-soak v1 variante=gc
# spalten: t_ms	zyklen	rss_kib	lebende	sammellaeufe	heap_bytes	pause_max_ns
1402589	851400000	1696	91	831387	1572864	31113200
1408682	855400000	1696	91	835293	1572864	31113200
1414863	859400000	1696	91	839199	1572864	31113200
1421059	863400000	1696	90	843105	1572864	31113200
1427296	867400000	1696	90	847011	1572864	31113200
1433527	871400000	1696	87	850916	1572864	31113200
1439738	875400000	1696	118	854822	1572864	31113200
1446005	879400000	1696	113	858728	1572864	31113200
1452238	883400000	1696	113	862634	1572864	31113200
1458426	887400000	1696	113	866540	1572864	31113200
1464599	891400000	1696	103	870446	1572864	31113200
1470806	895400000	1696	87	874352	1572864	31113200
1477066	899400000	1696	106	878258	1572864	31113200
1483297	903400000	1696	112	882164	1572864	31113200
1489512	907400000	1696	118	886070	1572864	31113200
1495089	911400000	1696	90	889976	1572864	31113200
1500855	915400000	1696	106	893882	1572864	31113200
1507237	919400000	1696	113	897788	1572864	31113200
1513495	923400000	1696	90	901694	1572864	31113200
1519736	927400000	1696	118	905600	1572864	31113200
1525960	931400000	1696	94	909506	1572864	31113200
1532246	935400000	1696	95	913412	1572864	31113200
1538550	939400000	1696	96	917318	1572864	31113200
1544780	943400000	1696	113	921224	1572864	31113200
1550991	947400000	1696	87	925130	1572864	31113200
1557321	951400000	1696	96	929036	1572864	31113200
1563243	955400000	1696	90	932942	1572864	31113200
1569430	959400000	1696	113	936848	1572864	31113200
1575765	963400000	1696	87	940754	1572864	31113200
1582031	967400000	1696	106	944660	1572864	31113200
1588261	971400000	1696	94	948566	1572864	31113200
1594470	975400000	1696	94	952472	1572864	31113200
1600697	979400000	1696	94	956378	1572864	31113200
1606946	983400000	1696	112	960284	1572864	31113200
1613172	987400000	1696	103	964190	1572864	31113200
1619409	991400000	1696	91	968096	1572864	31113200
1625592	995400000	1696	106	972002	1572864	31113200
1631775	999400000	1696	95	975908	1572864	31113200
1638010	1003400000	1696	112	979814	1572864	31113200
1644279	1007400000	1696	90	983720	1572864	31113200
1650525	1011400000	1696	118	987626	1572864	31113200
1656808	1015400000	1696	94	991532	1572864	31113200
1663086	1019400000	1696	112	995438	1572864	31113200
1669422	1023400000	1696	103	999344	1572864	31113200
1675708	1027400000	1696	91	1003250	1572864	31113200
1681952	1031400000	1696	87	1007156	1572864	31113200
1688208	1035400000	1696	87	1011062	1572864	31113200
1694450	1039400000	1696	96	1014968	1572864	31113200
1700694	1043400000	1696	113	1018874	1572864	31113200
1706951	1047400000	1696	103	1022779	1572864	31113200
1713263	1051400000	1696	90	1026685	1572864	31113200
1719441	1055400000	1696	104	1030591	1572864	31113200
1725621	1059400000	1696	94	1034497	1572864	31113200
1731562	1063400000	1696	110	1038403	1572864	31113200
1737800	1067400000	1696	113	1042309	1572864	31113200
1743637	1071400000	1696	90	1046215	1572864	31113200
1749705	1075400000	1696	87	1050121	1572864	31113200
1756404	1079400000	1696	94	1054027	1572864	31113200
1762976	1083400000	1696	91	1057933	1572864	31113200
1769187	1087400000	1696	90	1061839	1572864	31113200
1775425	1091400000	1696	94	1065745	1572864	31113200
1781649	1095400000	1696	96	1069651	1572864	31113200
1787851	1099400000	1696	112	1073557	1572864	31113200
1794054	1103400000	1696	113	1077463	1572864	31113200
1800320	1107400000	1696	103	1081369	1572864	31113200
1806596	1111400000	1696	106	1085275	1572864	31113200
1812879	1115400000	1696	90	1089181	1572864	31113200
1819248	1119400000	1696	96	1093087	1572864	31113200
1825444	1123400000	1696	113	1096993	1572864	31113200
1831688	1127400000	1696	103	1100899	1572864	31113200
1837958	1131400000	1696	90	1104805	1572864	31113200
1843985	1135400000	1696	90	1108711	1572864	31113200
1850167	1139400000	1696	118	1112617	1572864	31113200
1856396	1143400000	1696	94	1116523	1572864	31113200
1862647	1147400000	1696	95	1120429	1572864	31113200
1868826	1151400000	1696	87	1124335	1572864	31113200
1875904	1155400000	1696	91	1128241	1572864	31113200
1882139	1159400000	1696	104	1132147	1572864	31113200
