# firn-gc-pause v1
# spalten: t_ms	zyklen	rss_kib	lebende	sammellaeufe	heap_bytes	pause_max_ns
162	291000	1368	17	137	1310720	181502
163	292000	1368	13	138	1310720	181502
163	293000	1368	13	138	1310720	181502
164	294000	856	8	139	786432	181502
164	295000	1112	8	139	1048576	181502
165	296000	1368	8	139	1310720	181502
165	297000	1368	17	140	1310720	181502
166	298000	1368	17	140	1310720	181502
167	299000	1368	13	141	1310720	181502
167	300000	1368	13	141	1310720	181502
167	301000	856	8	142	786432	181502
168	302000	1112	8	142	1048576	181502
169	303000	1368	17	143	1310720	181502
169	304000	1368	17	143	1310720	181502
170	305000	1368	13	144	1310720	181502
170	306000	1368	13	144	1310720	181502
171	307000	856	8	145	786432	181502
172	308000	1112	8	145	1048576	181502
172	309000	1368	17	146	1310720	181502
173	310000	1368	17	146	1310720	181502
174	311000	1368	13	147	1310720	181502
174	312000	1368	13	147	1310720	181502
174	313000	856	8	148	786432	181502
175	314000	856	8	148	786432	181502
176	315000	1368	8	148	1310720	181502
176	316000	1368	17	149	1310720	181502
177	317000	1368	17	149	1310720	181502
177	318000	1368	13	150	1310720	181502
178	319000	1368	13	150	1310720	181502
178	320000	856	8	151	786432	181502
179	321000	1112	8	151	1048576	181502
180	322000	1368	17	152	1310720	181502
180	323000	1368	17	152	1310720	181502
181	324000	1368	13	153	1310720	181502
181	325000	1368	13	153	1310720	181502
182	326000	856	8	154	786432	181502
183	327000	1112	8	154	1048576	181502
184	328000	1368	17	155	1310720	181502
184	329000	1368	17	155	1310720	181502
184	330000	1368	13	156	1310720	181502
185	331000	1368	13	156	1310720	181502
185	332000	856	8	157	786432	181502
186	333000	856	8	157	786432	181502
187	334000	1368	8	157	1310720	181502
187	335000	1368	17	158	1310720	181502
188	336000	1368	17	158	1310720	181502
188	337000	1368	13	159	1310720	181502
189	338000	1368	13	159	1310720	181502
189	339000	856	8	160	786432	181502
190	340000	1112	8	160	1048576	181502
191	341000	1368	17	161	1310720	181502
191	342000	1368	17	161	1310720	181502
192	343000	1368	13	162	1310720	181502
192	344000	1368	13	162	1310720	181502
193	345000	856	8	163	786432	181502
194	346000	1112	8	163	1048576	181502
194	347000	1368	17	164	1310720	181502
195	348000	1368	17	164	1310720	181502
195	349000	1368	13	165	1310720	181502
196	350000	1368	13	165	1310720	181502
196	351000	856	8	166	786432	181502
197	352000	856	8	166	786432	181502
198	353000	1368	8	166	1310720	181502
198	354000	1368	17	167	1310720	181502
198	355000	1368	17	167	1310720	181502
199	356000	1368	13	168	1310720	181502
199	357000	1368	13	168	1310720	181502
200	358000	856	8	169	786432	181502
200	359000	1112	8	169	1048576	181502
201	360000	1368	17	170	1310720	181502
201	361000	1368	17	170	1310720	181502
202	362000	1368	13	171	1310720	181502
202	363000	1368	13	171	1310720	181502
203	364000	856	8	172	786432	181502
203	365000	1112	8	172	1048576	181502
204	366000	1368	17	173	1310720	181502
204	367000	1368	17	173	1310720	181502
205	368000	1368	13	174	1310720	181502
205	369000	1368	13	174	1310720	181502
206	370000	1368	13	174	1310720	181502
206	371000	856	8	175	786432	181502
207	372000	1368	8	175	1310720	181502
208	373000	1368	17	176	1310720	181502
208	374000	1368	17	176	1310720	181502
209	375000	1368	13	177	1310720	181502
209	376000	1368	13	177	1310720	181502
210	377000	856	8	178	786432	181502
210	378000	1112	8	178	1048576	181502
211	379000	1368	17	179	1310720	181502
212	380000	1368	17	179	1310720	181502
212	381000	1368	13	180	1310720	181502
212	382000	1368	13	180	1310720	181502
213	383000	856	8	181	786432	181502
