1371	164000	13404	120265	23	13631488	11357446
1371	165000	13404	120265	23	13631488	11357446
1372	166000	13660	120265	23	13893632	11357446
1373	167000	14172	120265	23	14417920	11357446
1442	168000	13148	120257	24	13369344	11357446
1442	169000	13148	120257	24	13369344	11357446
1443	170000	13148	120257	24	13369344	11357446
1443	171000	13148	120257	24	13369344	11357446
1444	172000	13148	120257	24	13369344	11357446
1444	173000	13404	120257	24	13631488	11357446
1445	174000	13660	120257	24	13893632	11357446
1445	175000	13916	120257	24	14155776	11357446
1514	176000	13404	120262	25	13631488	11357446
1514	177000	13404	120262	25	13631488	11357446
1515	178000	13404	120262	25	13631488	11357446
1515	179000	13404	120262	25	13631488	11357446
1515	180000	13404	120262	25	13631488	11357446
1516	181000	13404	120262	25	13631488	11357446
1516	182000	13404	120262	25	13631488	11357446
1517	183000	13660	120262	25	13893632	11357446
1517	184000	13916	120262	25	14155776	11357446
1583	185000	13148	120261	26	13369344	11357446
1584	186000	13148	120261	26	13369344	11357446
1584	187000	13148	120261	26	13369344	11357446
1585	188000	13148	120261	26	13369344	11357446
1585	189000	13148	120261	26	13369344	11357446
1585	190000	13148	120261	26	13369344	11357446
1586	191000	13404	120261	26	13631488	11357446
1587	192000	13660	120261	26	13893632	11357446
1653	193000	13148	120265	27	13369344	11357446
1653	194000	13148	120265	27	13369344	11357446
1654	195000	13148	120265	27	13369344	11357446
1654	196000	13148	120265	27	13369344	11357446
1655	197000	13148	120265	27	13369344	11357446
1655	198000	13148	120265	27	13369344	11357446
1655	199000	13148	120265	27	13369344	11357446
1656	200000	13404	120265	27	13631488	11357446
1657	201000	13916	120265	27	14155776	11357446
1724	202000	12892	120262	28	13107200	11357446
1725	203000	12892	120262	28	13107200	11357446
1725	204000	12892	120262	28	13107200	11357446
1725	205000	12892	120262	28	13107200	11357446
1726	206000	12892	120262	28	13107200	11357446
1726	207000	13148	120262	28	13369344	11357446
1727	208000	13404	120262	28	13631488	11357446
1728	209000	13660	120262	28	13893632	11357446
1792	210000	13148	120266	29	13369344	11357446
1793	211000	13148	120266	29	13369344	11357446
1793	212000	13148	120266	29	13369344	11357446
1794	213000	13148	120266	29	13369344	11357446
1794	214000	13148	120266	29	13369344	11357446
1794	215000	13148	120266	29	13369344	11357446
1795	216000	13148	120266	29	13369344	11357446
1795	217000	13404	120266	29	13631488	11357446
1796	218000	13916	120266	29	14155776	11357446
1864	219000	12892	120257	30	13107200	11357446
1865	220000	12892	120257	30	13107200	11357446
1865	221000	12892	120257	30	13107200	11357446
1866	222000	12892	120257	30	13107200	11357446
1866	223000	12892	120257	30	13107200	11357446
1867	224000	13148	120257	30	13369344	11357446
1867	225000	13404	120257	30	13631488	11357446
1868	226000	13660	120257	30	13893632	11357446
1935	227000	13404	120261	31	13631488	11357446
1935	228000	13404	120261	31	13631488	11357446
1936	229000	13404	120261	31	13631488	11357446
1936	230000	13404	120261	31	13631488	11357446
1937	231000	13404	120261	31	13631488	11357446
1937	232000	13404	120261	31	13631488	11357446
1937	233000	13404	120261	31	13631488	11357446
1938	234000	13660	120261	31	13893632	11357446
1939	235000	13916	120261	31	14155776	11357446
2004	236000	12892	120265	32	13107200	11357446
2004	237000	12892	120265	32	13107200	11357446
2005	238000	12892	120265	32	13107200	11357446
2005	239000	12892	120265	32	13107200	11357446
2006	240000	12892	120265	32	13107200	11357446
2006	241000	13148	120265	32	13369344	11357446
2007	242000	13404	120265	32	13631488	11357446
2008	243000	13916	120265	32	14155776	11357446
2075	244000	13404	120262	33	13631488	11357446
2075	245000	13404	120262	33	13631488	11357446
2076	246000	13404	120262	33	13631488	11357446
2076	247000	13404	120262	33	13631488	11357446
2077	248000	13404	120262	33	13631488	11357446
2077	249000	13404	120262	33	13631488	11357446
2077	250000	13404	120262	33	13631488	11357446
2078	251000	13660	120262	33	13893632	11357446
2078	252000	13916	120262	33	14155776	11357446
2145	253000	13404	120261	34	13631488	11357446
2146	254000	13404	120261	34	13631488	11357446
2146	255000	13404	120261	34	13631488	11357446
2147	256000	13404	120261	34	13631488	11357446
2147	257000	13404	120261	34	13631488	11357446
2148	258000	13404	120261	34	13631488	11357446
2148	259000	13660	120261	34	13893632	11357446
2149	260000	13916	120261	34	14155776	11357446
2216	261000	13404	120265	35	13631488	11357446
2216	262000	13404	120265	35	13631488	11357446
2217	263000	13404	120265	35	13631488	11357446
2217	264000	13404	120265	35	13631488	11357446
2218	265000	13404	120265	35	13631488	11357446
2218	266000	13404	120265	35	13631488	11357446
2218	267000	13404	120265	35	13631488	11357446
2219	268000	13660	120265	35	13893632	11357446
2220	269000	14172	120265	35	14417920	11357446
2288	270000	13148	120257	36	13369344	11357446
2289	271000	13148	120257	36	13369344	11357446
2289	272000	13148	120257	36	13369344	11357446
2290	273000	13148	120257	36	13369344	11357446
2290	274000	13148	120257	36	13369344	11357446
2291	275000	13404	120257	36	13631488	11357446
2291	276000	13660	120257	36	13893632	11357446
2292	277000	13916	120257	36	14155776	11357446
2365	278000	13404	120262	37	13631488	11357446
2366	279000	13404	120262	37	13631488	11357446
2366	280000	13404	120262	37	13631488	11357446
2367	281000	13404	120262	37	13631488	11357446
2367	282000	13404	120262	37	13631488	11357446
2368	283000	13404	120262	37	13631488	11357446
2368	284000	13404	120262	37	13631488	11357446
2369	285000	13660	120262	37	13893632	11357446
2369	286000	13916	120262	37	14155776	11357446
2441	287000	13148	120261	38	13369344	11357446
2442	288000	13148	120261	38	13369344	11357446
2442	289000	13148	120261	38	13369344	11357446
2443	290000	13148	120261	38	13369344	11357446
2443	291000	13148	120261	38	13369344	11357446
2443	292000	13148	120261	38	13369344	11357446
2444	293000	13404	120261	38	13631488	11357446
2444	294000	13660	120261	38	13893632	11357446
2511	295000	13148	120265	39	13369344	11357446
2511	296000	13148	120265	39	13369344	11357446
2512	297000	13148	120265	39	13369344	11357446
2512	298000	13148	120265	39	13369344	11357446
2512	299000	13148	120265	39	13369344	11357446
2513	300000	13148	120265	39	13369344	11357446
2513	301000	13148	120265	39	13369344	11357446
2514	302000	13404	120265	39	13631488	11357446
2515	303000	13916	120265	39	14155776	11357446
2582	304000	12892	120262	40	13107200	11357446
2583	305000	12892	120262	40	13107200	11357446
2583	306000	12892	120262	40	13107200	11357446
2583	307000	12892	120262	40	13107200	11357446
2584	308000	12892	120262	40	13107200	11357446
2584	309000	13148	120262	40	13369344	11357446
2585	310000	13404	120262	40	13631488	11357446
2585	311000	13660	120262	40	13893632	11357446
2653	312000	13148	120266	41	13369344	11357446
2654	313000	13148	120266	41	13369344	11357446
2654	314000	13148	120266	41	13369344	11357446
2654	315000	13148	120266	41	13369344	11357446
2655	316000	13148	120266	41	13369344	11357446
2655	317000	13148	120266	41	13369344	11357446
2656	318000	13148	120266	41	13369344	11357446
2656	319000	13404	120266	41	13631488	11357446
2657	320000	13916	120266	41	14155776	11357446
2725	321000	12892	120257	42	13107200	11357446
2725	322000	12892	120257	42	13107200	11357446
2725	323000	12892	120257	42	13107200	11357446
2726	324000	12892	120257	42	13107200	11357446
2726	325000	12892	120257	42	13107200	11357446
2727	326000	13148	120257	42	13369344	11357446
2727	327000	13404	120257	42	13631488	11357446
2728	328000	13660	120257	42	13893632	11357446
2794	329000	13404	120261	43	13631488	11357446
2795	330000	13404	120261	43	13631488	11357446
2795	331000	13404	120261	43	13631488	11357446
2795	332000	13404	120261	43	13631488	11357446
2796	333000	13404	120261	43	13631488	11357446
2796	334000	13404	120261	43	13631488	11357446
2797	335000	13404	120261	43	13631488	11357446
2797	336000	13660	120261	43	13893632	11357446
2798	337000	13916	120261	43	14155776	11357446
2867	338000	12892	120265	44	13107200	11357446
2868	339000	12892	120265	44	13107200	11357446
2868	340000	12892	120265	44	13107200	11357446
2868	341000	12892	120265	44	13107200	11357446
2869	342000	12892	120265	44	13107200	11357446
2869	343000	13148	120265	44	13369344	11357446
2870	344000	13404	120265	44	13631488	11357446
2871	345000	13916	120265	44	14155776	11357446
2941	346000	13404	120262	45	13631488	11357446
2942	347000	13404	120262	45	13631488	11357446
2942	348000	13404	120262	45	13631488	11357446
2943	349000	13404	120262	45	13631488	11357446
2943	350000	13404	120262	45	13631488	11357446
2943	351000	13404	120262	45	13631488	11357446
2944	352000	13404	120262	45	13631488	11357446
2944	353000	13660	120262	45	13893632	11357446
2945	354000	13916	120262	45	14155776	11357446
3012	355000	13404	120261	46	13631488	11357446
3012	356000	13404	120261	46	13631488	11357446
3012	357000	13404	120261	46	13631488	11357446
3013	358000	13404	120261	46	13631488	11357446
3013	359000	13404	120261	46	13631488	11357446
3014	360000	13404	120261	46	13631488	11357446
3014	361000	13660	120261	46	13893632	11357446
3015	362000	13916	120261	46	14155776	11357446
3083	363000	13404	120265	47	13631488	11357446
3084	364000	13404	120265	47	13631488	11357446
3084	365000	13404	120265	47	13631488	11357446
3085	366000	13404	120265	47	13631488	11357446
3085	367000	13404	120265	47	13631488	11357446
3086	368000	13404	120265	47	13631488	11357446
3086	369000	13404	120265	47	13631488	11357446
3086	370000	13660	120265	47	13893632	11357446
3087	371000	14172	120265	47	14417920	11357446
3155	372000	13148	120257	48	13369344	11357446
3155	373000	13148	120257	48	13369344	11357446
3156	374000	13148	120257	48	13369344	11357446
3156	375000	13148	120257	48	13369344	11357446
3156	376000	13148	120257	48	13369344	11357446
3157	377000	13404	120257	48	13631488	11357446
3158	378000	13660	120257	48	13893632	11357446
3158	379000	13916	120257	48	14155776	11357446
3227	380000	13404	120262	49	13631488	11357446
3227	381000	13404	120262	49	13631488	11357446
3228	382000	13404	120262	49	13631488	11357446
3228	383000	13404	120262	49	13631488	11357446
3228	384000	13404	120262	49	13631488	11357446
3229	385000	13404	120262	49	13631488	11357446
3229	386000	13404	120262	49	13631488	11357446
3230	387000	13660	120262	49	13893632	11357446
3230	388000	13916	120262	49	14155776	11357446
3298	389000	13148	120261	50	13369344	11357446
3298	390000	13148	120261	50	13369344	11357446
3299	391000	13148	120261	50	13369344	11357446
3299	392000	13148	120261	50	13369344	11357446
3299	393000	13148	120261	50	13369344	11357446
3300	394000	13148	120261	50	13369344	11357446
3300	395000	13404	120261	50	13631488	11357446
3301	396000	13660	120261	50	13893632	11357446
3367	397000	13148	120265	51	13369344	11357446
3368	398000	13148	120265	51	13369344	11357446
3368	399000	13148	120265	51	13369344	11357446
3369	400000	13148	120265	51	13369344	11357446
3369	401000	13148	120265	51	13369344	11357446
3369	402000	13148	120265	51	13369344	11357446
3370	403000	13148	120265	51	13369344	11357446
3370	404000	13404	120265	51	13631488	11357446
3371	405000	13916	120265	51	14155776	11357446
3438	406000	12892	120262	52	13107200	11357446
3438	407000	12892	120262	52	13107200	11357446
3439	408000	12892	120262	52	13107200	11357446
3439	409000	12892	120262	52	13107200	11357446
3439	410000	12892	120262	52	13107200	11357446
3440	411000	13148	120262	52	13369344	11357446
3441	412000	13404	120262	52	13631488	11357446
3441	413000	13660	120262	52	13893632	11357446
3506	414000	13148	120266	53	13369344	11357446
3506	415000	13148	120266	53	13369344	11357446
3507	416000	13148	120266	53	13369344	11357446
3507	417000	13148	120266	53	13369344	11357446
3508	418000	13148	120266	53	13369344	11357446
3508	419000	13148	120266	53	13369344	11357446
3508	420000	13148	120266	53	13369344	11357446
3509	421000	13404	120266	53	13631488	11357446
3510	422000	13916	120266	53	14155776	11357446
3575	423000	12892	120257	54	13107200	11357446
3576	424000	12892	120257	54	13107200	11357446
3576	425000	12892	120257	54	13107200	11357446
3576	426000	12892	120257	54	13107200	11357446
3577	427000	12892	120257	54	13107200	11357446
3577	428000	13148	120257	54	13369344	11357446
3578	429000	13404	120257	54	13631488	11357446
3579	430000	13660	120257	54	13893632	11357446
3644	431000	13404	120261	55	13631488	11357446
3644	432000	13404	120261	55	13631488	11357446
3645	433000	13404	120261	55	13631488	11357446
3645	434000	13404	120261	55	13631488	11357446
3645	435000	13404	120261	55	13631488	11357446
3646	436000	13404	120261	55	13631488	11357446
3646	437000	13404	120261	55	13631488	11357446
3647	438000	13660	120261	55	13893632	11357446
3647	439000	13916	120261	55	14155776	11357446
3713	440000	12892	120265	56	13107200	11357446
3713	441000	12892	120265	56	13107200	11357446
3714	442000	12892	120265	56	13107200	11357446
3714	443000	12892	120265	56	13107200	11357446
3715	444000	13148	120265	56	13369344	11357446
3715	445000	13148	120265	56	13369344	11357446
3716	446000	13404	120265	56	13631488	11357446
3717	447000	13916	120265	56	14155776	11357446
3786	448000	13404	120262	57	13631488	11357446
3787	449000	13404	120262	57	13631488	11357446
3787	450000	13404	120262	57	13631488	11357446
3787	451000	13404	120262	57	13631488	11357446
3788	452000	13404	120262	57	13631488	11357446
3788	453000	13404	120262	57	13631488	11357446
3789	454000	13404	120262	57	13631488	11357446
3789	455000	13660	120262	57	13893632	11357446
3790	456000	13916	120262	57	14155776	11357446
3857	457000	13404	120261	58	13631488	11357446
3858	458000	13404	120261	58	13631488	11357446
3858	459000	13404	120261	58	13631488	11357446
3859	460000	13404	120261	58	13631488	11357446
3859	461000	13404	120261	58	13631488	11357446
3859	462000	13404	120261	58	13631488	11357446
3860	463000	13660	120261	58	13893632	11357446
3861	464000	13916	120261	58	14155776	11357446
3929	465000	13404	120265	59	13631488	11357446
3930	466000	13404	120265	59	13631488	11357446
3930	467000	13404	120265	59	13631488	11357446
3930	468000	13404	120265	59	13631488	11357446
3931	469000	13404	120265	59	13631488	11357446
3931	470000	13404	120265	59	13631488	11357446
3931	471000	13404	120265	59	13631488	11357446
3932	472000	13916	120265	59	14155776	11357446
3933	473000	14172	120265	59	14417920	11357446
4000	474000	13148	120257	60	13369344	11357446
4000	475000	13148	120257	60	13369344	11357446
4001	476000	13148	120257	60	13369344	11357446
4001	477000	13148	120257	60	13369344	11357446
4002	478000	13404	120257	60	13631488	11357446
4002	479000	13404	120257	60	13631488	11357446
4003	480000	13660	120257	60	13893632	11357446
4003	481000	13916	120257	60	14155776	11357446
4070	482000	13404	120262	61	13631488	11357446
4071	483000	13404	120262	61	13631488	11357446
4071	484000	13404	120262	61	13631488	11357446
