# firn-gc-pause-gross v1
# spalten: t_ms	zyklen	rss_kib	lebende	sammellaeufe	heap_bytes	pause_max_ns
1836	186000	13916	120771	25	14155776	11672367
1918	187000	12380	120764	26	12582912	11672367
1919	188000	12380	120764	26	12582912	11672367
1919	189000	12380	120764	26	12582912	11672367
1920	190000	12636	120764	26	12845056	11672367
1920	191000	12892	120764	26	13107200	11672367
1921	192000	13404	120764	26	13631488	11672367
1922	193000	13660	120764	26	13893632	11672367
1923	194000	13916	120764	26	14155776	11672367
2010	195000	13660	120810	27	13893632	11672367
2011	196000	13660	120810	27	13893632	11672367
2011	197000	13660	120810	27	13893632	11672367
2012	198000	13660	120810	27	13893632	11672367
2012	199000	13660	120810	27	13893632	11672367
2013	200000	13660	120810	27	13893632	11672367
2013	201000	13660	120810	27	13893632	11672367
2014	202000	13916	120810	27	14155776	11672367
2015	203000	14172	120810	27	14417920	11672367
2101	204000	12892	120801	28	13107200	11672367
2102	205000	12892	120801	28	13107200	11672367
2102	206000	12892	120801	28	13107200	11672367
2103	207000	12892	120801	28	13107200	11672367
2103	208000	13148	120801	28	13369344	11672367
2104	209000	13148	120801	28	13369344	11672367
2104	210000	13404	120801	28	13631488	11672367
2105	211000	13916	120801	28	14155776	11672367
2190	212000	13404	120797	29	13631488	11672367
2191	213000	13404	120797	29	13631488	11672367
2191	214000	13404	120797	29	13631488	11672367
2192	215000	13404	120797	29	13631488	11672367
2193	216000	13404	120797	29	13631488	11672367
2193	217000	13404	120797	29	13631488	11672367
2193	218000	13404	120797	29	13631488	11672367
2194	219000	13660	120797	29	13893632	11672367
2195	220000	13916	120797	29	14155776	11672367
2278	221000	12380	120775	30	12582912	11672367
2278	222000	12380	120775	30	12582912	11672367
2279	223000	12380	120775	30	12582912	11672367
2279	224000	12636	120775	30	12845056	11672367
2280	225000	12636	120775	30	12845056	11672367
2281	226000	12892	120775	30	13107200	11672367
2281	227000	13148	120775	30	13369344	11672367
2282	228000	13660	120775	30	13893632	11672367
2365	229000	13404	120773	31	13631488	11672367
2366	230000	13404	120773	31	13631488	11672367
2366	231000	13404	120773	31	13631488	11672367
2367	232000	13404	120773	31	13631488	11672367
2367	233000	13404	120773	31	13631488	11672367
2368	234000	13404	120773	31	13631488	11672367
2368	235000	13404	120773	31	13631488	11672367
2369	236000	13404	120773	31	13631488	11672367
2370	237000	13916	120773	31	14155776	11672367
2451	238000	12380	120770	32	12582912	11672367
2452	239000	12380	120770	32	12582912	11672367
2452	240000	12380	120770	32	12582912	11672367
2453	241000	12380	120770	32	12582912	11672367
2454	242000	12636	120770	32	12845056	11672367
2454	243000	13148	120770	32	13369344	11672367
2455	244000	13404	120770	32	13631488	11672367
2456	245000	13916	120770	32	14155776	11672367
2469	246000	14172	120770	32	14417920	11672367
2542	247000	13404	120799	33	13631488	11672367
2543	248000	13404	120799	33	13631488	11672367
2543	249000	13404	120799	33	13631488	11672367
2544	250000	13404	120799	33	13631488	11672367
2544	251000	13404	120799	33	13631488	11672367
2545	252000	13404	120799	33	13631488	11672367
2545	253000	13404	120799	33	13631488	11672367
2546	254000	13660	120799	33	13893632	11672367
2630	255000	12636	120787	34	12845056	11672367
2631	256000	12636	120787	34	12845056	11672367
2631	257000	12636	120787	34	12845056	11672367
2632	258000	12636	120787	34	12845056	11672367
2633	259000	12636	120787	34	12845056	11672367
2633	260000	12892	120787	34	13107200	11672367
2634	261000	13404	120787	34	13631488	11672367
2635	262000	13916	120787	34	14155776	11672367
2636	263000	14172	120787	34	14417920	11672367
2721	264000	13404	120807	35	13631488	11672367
2722	265000	13404	120807	35	13631488	11672367
2723	266000	13404	120807	35	13631488	11672367
2723	267000	13404	120807	35	13631488	11672367
2724	268000	13404	120807	35	13631488	11672367
2724	269000	13404	120807	35	13631488	11672367
2725	270000	13404	120807	35	13631488	11672367
2725	271000	13660	120807	35	13893632	11672367
2809	272000	12636	120782	36	12845056	11672367
2810	273000	12636	120782	36	12845056	11672367
2810	274000	12636	120782	36	12845056	11672367
2811	275000	12636	120782	36	12845056	11672367
2811	276000	12892	120782	36	13107200	11672367
2812	277000	13148	120782	36	13369344	11672367
2813	278000	13404	120782	36	13631488	11672367
2814	279000	13916	120782	36	14155776	11672367
2814	280000	14172	120782	36	14417920	11672367
2899	281000	13404	120787	37	13631488	11672367
2899	282000	13404	120787	37	13631488	11672367
2900	283000	13404	120787	37	13631488	11672367
2900	284000	13404	120787	37	13631488	11672367
2901	285000	13404	120787	37	13631488	11672367
2901	286000	13404	120787	37	13631488	11672367
2902	287000	13404	120787	37	13631488	11672367
2902	288000	13660	120787	37	13893632	11672367
2984	289000	12380	120771	38	12582912	11672367
2985	290000	12380	120771	38	12582912	11672367
2985	291000	12380	120771	38	12582912	11672367
2986	292000	12380	120771	38	12582912	11672367
2986	293000	12380	120771	38	12582912	11672367
2987	294000	12636	120771	38	12845056	11672367
2988	295000	13148	120771	38	13369344	11672367
2989	296000	13404	120771	38	13631488	11672367
2990	297000	13916	120771	38	14155776	11672367
3071	298000	13404	120759	39	13631488	11672367
3072	299000	13404	120759	39	13631488	11672367
3072	300000	13404	120759	39	13631488	11672367
3073	301000	13404	120759	39	13631488	11672367
3073	302000	13404	120759	39	13631488	11672367
3074	303000	13404	120759	39	13631488	11672367
3074	304000	13404	120759	39	13631488	11672367
3075	305000	13660	120759	39	13893632	11672367
3100	306000	13916	120759	39	14155776	11672367
3157	307000	12636	120762	40	12845056	11672367
3158	308000	12636	120762	40	12845056	11672367
3158	309000	12636	120762	40	12845056	11672367
3159	310000	12892	120762	40	13107200	11672367
3159	311000	13148	120762	40	13369344	11672367
3160	312000	13404	120762	40	13631488	11672367
3161	313000	13660	120762	40	13893632	11672367
3161	314000	13916	120762	40	14155776	11672367
3247	315000	13404	120794	41	13631488	11672367
3247	316000	13404	120794	41	13631488	11672367
3248	317000	13404	120794	41	13631488	11672367
3248	318000	13404	120794	41	13631488	11672367
3249	319000	13404	120794	41	13631488	11672367
3249	320000	13404	120794	41	13631488	11672367
3250	321000	13404	120794	41	13631488	11672367
3251	322000	13660	120794	41	13893632	11672367
3251	323000	13916	120794	41	14155776	11672367
3333	324000	12380	120771	42	12582912	11672367
3334	325000	12380	120771	42	12582912	11672367
