compiler/src/lower.rs	summe	sum_decl
lib/browser/driver.fi	aus	outi
lib/browser/tree.fi	neues	new_fe
lib/firnc1/codegen.fi	prae	pfx
lib/firnc1/fir.fi	zu	cbrace
lib/firnc1/parser.fi	voll	whole
lib/firnc1/parser.fi	zu	closed
lib/html/tokenize_bench.fi	aus	outi
lib/html/tokenize_main.fi	aus	outi
tests/414_module_error.fi	haupt	top
tests/843_collections_interplay.fi	anza	cnt_out
tools/gc_mess/build.fi	laufen	running
tools/gc_mess/pause_big.fi	laufen	running
