# firn-gc-soak v1 mode=0 (0=replace, 1=keep/must grow)
# columns: t_ms rounds rss_kib live heap_bytes live_bytes collections pause_win_ns mark_win_ns sweep_win_ns stop_win_ns full_runs overflows asked
435232	3535872	27808	7676	28332032	11589856	3308	15604112	5068456	237653	20242234	0	0	11915323384
440414	3582976	33472	10880	34168832	14754560	3350	18614809	4006177	229732	20599257	0	0	12070488144
445722	3632128	27320	7677	27840512	11675760	3397	14928486	3674454	251692	17777192	0	0	12241779040
450915	3680256	31336	7678	31948800	11544960	3441	15065497	5378499	2396601	19059984	0	0	12404034896
456205	3728384	30960	7680	31563776	11311968	3486	18654180	3839625	232042	19567988	0	0	12566929992
461247	3756032	31972	10882	32628736	14262240	3514	21563597	9545617	459365	30984193	0	0	12677518624
466590	3801088	24932	7684	25391104	10870464	3553	18611950	5551260	246122	19091814	0	0	12815713208
471799	3848192	30584	7490	31186944	10867552	3595	16683032	4799584	436674	17464480	0	0	12970528048
477057	3896320	30672	7674	31277056	11585088	3640	15336220	3592462	244762	15712644	0	0	13133139296
482424	3944448	27032	7677	27541504	11244560	3685	15516831	5325839	245233	20161684	0	0	13296974760
487562	3992576	28264	7678	28807168	11423264	3730	14064419	4845455	241652	16269289	0	0	13460479872
492563	4039680	28016	7675	28553216	11504432	3773	15728484	5107336	220032	18894482	0	0	13615625592
497797	4087808	33000	7675	33656832	11596464	3817	15442381	3887255	236852	18246356	0	0	13777938768
503028	4135936	32152	7680	32788480	11684576	3862	14999487	3451142	262803	16286588	0	0	13941337616
508342	4184064	25580	7678	26050560	11488288	3907	15307880	4082898	336193	18493329	0	0	14104364216
513504	4232192	25956	7659	26435584	11643184	3953	15345500	4293389	268923	17280658	0	0	14266926464
518932	4279296	38664	10889	39485440	14698704	3994	22514165	5024626	229003	27349649	0	0	14420474416
524257	4327424	31400	7674	32010240	11583712	4040	15917925	3911846	270143	19402357	0	0	14583168120
529505	4375552	32200	7489	32833536	10790864	4085	17981014	4622972	228592	21313464	0	0	14745237912
534583	4422656	38172	10881	38981632	14792624	4127	21409916	4721253	233032	22074042	0	0	14899165000
539931	4471808	30480	7674	31076352	11628864	4174	16219448	4160768	243522	19185325	0	0	15070300600
544966	4518912	25628	7677	26112000	11634864	4217	14982456	4005837	232993	18465139	0	0	15223385576
550268	4567040	35012	10886	35741696	14834720	4261	20342305	4124448	225132	23594475	0	0	15386335976
555541	4595712	31532	10884	32174080	14067264	4291	21349535	9980741	289522	31333006	0	0	15506186248
560726	4641792	26440	7658	26939392	10738784	4331	16176928	6248297	226772	18618200	0	0	15651350472
565831	4688896	23908	7676	24346624	11136608	4374	15733393	4227938	259502	18777071	0	0	15805284608
571153	4737024	28528	7675	29097984	10990544	4418	15751214	5293588	221232	17777272	0	0	15968472240
576231	4784128	25504	7659	25980928	11468016	4461	17381999	5200428	233552	21124513	0	0	16122203152
581390	4832256	28404	7675	28958720	11474672	4505	16287388	4048957	3099008	16686952	0	0	16284738872
586662	4880384	31048	7673	31653888	11246992	4550	16512980	4481741	222212	20929101	0	0	16447828224
591721	4927488	32360	7680	33005568	11483744	4593	17894893	4312569	230282	22210522	0	0	16604053296
597144	4975616	28608	7681	29159424	11454384	4638	15590252	4134948	238372	17944763	0	0	16766944648
602548	5022720	38872	10886	39702528	14871104	4680	19349686	6655051	287573	19821870	0	0	16921793896
607976	5051392	27700	7676	28225536	10854784	4712	53984613	6940924	6160177	54343136	0	0	17041958584
612978	5097472	28036	7659	28577792	10885552	4752	15484211	13157610	225172	15680513	0	0	17187818440
618178	5143552	33264	10885	33955840	14997616	4792	19168645	4305669	247192	22637397	0	0	17332877848
623215	5191680	30044	7674	30625792	11622720	4837	15390411	3873085	255442	18348088	0	0	17495789024
628297	5239808	31288	7679	31899648	11639696	4882	15970826	4102258	264053	18715661	0	0	17658412968
633601	5287936	32308	7677	32944128	11602928	4927	15878155	4994935	221392	19399036	0	0	17820964424
638702	5336064	26360	7673	26865664	11617872	4973	15550692	4872495	223132	17017575	0	0	17984392056
643761	5363712	28116	10885	28680192	13644944	5001	19345707	8573458	241232	26565683	0	0	18095487680
648891	5409792	27216	7683	27734016	10936464	5041	15364081	5624411	244793	16449621	0	0	18241604520
654022	5456896	31792	7673	32423936	11025200	5083	15411971	3728474	222592	17597131	0	0	18396316048
659064	5504000	25292	7675	25763840	11419696	5127	15213348	5071317	265823	18531969	0	0	18551456112
664078	5552128	29928	7674	30511104	11634368	5171	14948207	4246289	254102	19006184	0	0	18713918904
669244	5600256	28024	7676	28557312	11502048	5216	15891255	4096787	271343	17760222	0	0	18877675024
674414	5648384	28888	7678	29442048	11534336	5261	15717243	4324220	1488674	18455499	0	0	19041267456
